0,0,0,26,8,268
0,0,0,2,8,66
0,0,0,281,2,343
0,0,0,8,10,4
0,0,0,5,148,6
0,0,0,14,16,3
0,0,0,99,26,139
0,0,517,11,5,1000
0,0,0,94,3,2
0,0,0,5,12,4
0,0,0,17,454,179
0,0,0,2,94,42
0,0,0,3,14,9
0,0,0,10,65,7
0,0,0,4,17,10
0,0,0,293,223,5
0,0,0,19,8,21
0,0,0,4,16,16
0,0,0,111,76,48
0,0,0,62,2,71
0,0,0,3,13,3
0,0,0,5,9,10
0,0,0,61,25,169
0,0,0,20,5,14
0,0,0,5,541,16
0,0,0,6,9,8
0,0,0,5,135,193
0,0,0,30,17,17
0,0,0,19,22,17
0,0,0,7,14,8
353,0,0,1000,798,111
0,0,0,2,364,305
0,0,0,873,423,452
0,0,0,33,11,32
0,0,0,194,664,5
0,0,0,134,86,58
0,0,0,6,48,41
0,0,0,8,43,76
0,0,0,3,185,183
0,0,0,6,2,35
0,0,0,32,44,364
0,0,0,5,12,12
0,0,0,35,24,7
0,0,0,81,56,30
0,0,0,862,19,15
0,0,0,20,12,21
0,0,0,25,224,18
0,0,0,43,36,16
0,0,0,481,314,3
0,0,0,19,31,30
0,0,0,55,2,65
0,0,0,15,37,26
333,0,0,1000,287,30
0,0,0,36,5,9
0,0,0,110,111,90
0,0,0,21,15,27
0,0,0,15,10,10
0,0,0,38,11,61
0,0,0,6,26,22
0,0,0,475,23,246
0,0,0,142,220,3
0,0,0,10,2,31
0,0,0,102,111,105
0,0,0,20,47,8
0,0,0,25,618,542
0,0,0,170,10,95
0,0,0,96,115,28
0,0,0,5,85,261
0,0,0,628,612,3
0,0,0,73,12,19
0,0,0,55,31,27
0,0,0,69,27,19
0,0,0,23,3,24
0,0,0,14,28,3
0,0,0,271,7,2
0,416,0,8,1000,37
0,0,0,2,2,826
0,0,0,43,167,20
0,0,0,8,29,14
0,0,0,3,203,77
0,0,0,19,42,5
0,0,0,9,16,48
0,0,0,23,125,12
0,0,0,16,2,26
0,0,0,187,13,483
0,0,0,34,872,65
0,0,0,32,4,37
0,0,0,5,99,98
0,0,0,15,94,21
0,0,0,17,429,18
0,0,0,168,3,15
0,0,0,321,344,23
0,0,0,3,6,4
0,0,0,20,47,50
0,0,0,427,12,372
0,0,0,11,3,10
0,0,0,52,28,313
0,0,0,652,529,52
0,0,0,39,26,364
0,0,0,201,19,191
0,0,0,20,6,4
0,0,0,3,12,2
0,0,0,9,7,11
0,0,0,28,529,4
0,0,0,131,10,3
0,0,0,37,2,51
0,0,0,17,15,10
0,0,0,6,9,28
0,0,0,23,600,51
0,0,0,21,609,173
0,0,0,8,45,2
0,0,0,39,44,12
0,0,0,3,36,47
0,0,0,2,18,4
0,0,0,19,10,13
0,0,0,96,34,150
0,0,0,7,16,16
0,0,0,9,3,11
0,0,0,15,37,17
0,0,0,21,21,8
0,0,0,9,8,10
0,0,0,396,2,3
0,0,0,20,5,5
0,0,0,623,3,7
0,0,0,7,7,393
0,0,0,50,14,40
0,0,0,40,56,21
0,0,0,2,9,6
0,0,0,10,67,10
0,0,0,8,7,6
0,0,0,8,186,15
0,0,0,23,10,18
0,0,0,10,3,2
0,0,0,82,112,5
0,0,0,108,103,7
0,0,0,2,13,20
0,0,0,21,3,15
0,0,0,948,88,250
0,0,0,5,438,140
0,0,0,12,6,11
0,0,0,193,6,100
0,0,0,260,6,248
0,0,0,8,4,7
0,0,0,47,214,214
0,0,0,16,69,2
0,0,0,7,4,35
0,0,0,490,390,19
0,0,0,9,7,4
0,0,0,7,19,339
0,0,0,25,237,315
0,0,0,4,8,4
0,0,0,22,7,2
0,0,0,11,5,32
0,0,0,4,43,35
0,0,0,70,492,2
0,0,0,29,737,8
0,0,0,2,230,3
0,0,0,3,18,2
0,0,0,7,6,3
0,0,0,115,2,6
0,0,0,126,483,51
0,0,0,72,319,3
0,0,0,4,36,3
0,0,0,2,2,5
0,0,0,59,344,441
0,0,0,30,234,35
0,0,0,114,64,76
0,0,0,13,4,24
0,0,0,2,2,3
0,0,0,5,81,210
0,0,0,42,193,8
0,0,0,856,912,299
0,0,0,20,5,20
0,0,0,15,3,2
0,0,0,328,101,36
0,0,0,100,60,52
0,0,0,12,18,13
0,0,0,47,6,49
0,0,0,9,4,491
0,0,0,16,6,474
0,0,0,48,39,6
0,0,0,66,54,33
0,0,0,707,8,9
0,0,0,5,8,3
0,0,0,3,8,696
0,0,0,19,9,2
0,0,0,12,36,4
0,0,0,15,22,30
0,0,0,17,2,48
0,0,0,22,4,59
0,0,0,5,108,84
0,0,0,15,55,39
0,0,0,6,11,3
0,0,0,52,35,227
0,0,0,940,19,14
0,0,0,12,3,19
0,0,0,14,492,19
0,0,0,380,8,82
0,0,0,19,35,35
0,0,0,5,105,165
0,0,0,4,4,10
0,0,0,23,184,2
0,0,0,7,93,5
0,0,0,488,2,2
0,0,0,24,98,2
0,0,0,249,5,48
0,0,0,7,18,20
0,0,0,8,13,3
0,0,0,10,14,20
0,0,0,20,5,28
0,0,0,286,2,47
0,0,0,12,14,10
0,0,0,49,5,9
0,0,0,110,49,42
0,0,0,28,4,5
0,0,0,7,7,6
0,0,0,27,30,31
0,0,0,118,101,6
0,0,0,41,123,38
0,0,0,10,27,18
0,0,0,108,130,127
0,0,0,63,41,16
0,0,0,42,53,100
0,0,0,32,7,104
0,0,0,16,3,5
0,0,0,16,6,28
0,0,0,67,22,77
0,0,0,3,4,16
0,0,0,79,606,11
0,0,0,10,6,3
0,0,0,6,4,67
0,0,0,2,29,46
