0,0,11,10
0,0,5,5
0,0,15,16
0,0,35,32
0,0,137,146
0,0,62,62
0,0,554,554
0,0,116,115
0,0,39,34
0,0,285,287
0,0,17,18
0,0,20,17
0,0,19,13
0,0,128,131
0,0,132,131
0,0,141,141
0,0,42,43
0,0,88,94
0,0,27,28
0,0,16,17
0,0,23,24
0,0,16,15
0,0,30,30
0,0,22,23
0,0,8,7
0,0,4,8
0,0,2,3
0,0,7,9
0,0,24,29
0,0,199,200
0,0,14,15
0,0,161,159
0,0,13,8
0,0,3,4
0,0,13,14
0,0,9,7
0,0,23,23
0,0,48,55
0,0,3,3
0,0,22,27
0,0,44,44
0,0,3,5
0,0,36,33
0,0,9,8
0,0,24,25
0,0,35,30
0,0,6,2
0,0,15,14
0,0,35,32
0,0,18,19
0,0,2,3
0,0,11,8
0,0,19,21
0,0,20,18
0,0,27,27
0,0,5,4
0,0,96,86
0,0,24,24
0,0,10,13
0,0,900,900
0,0,10,10
0,0,918,917
0,0,19,15
0,0,17,20
0,0,12,9
0,0,150,150
0,0,233,233
0,0,13,14
0,0,21,21
0,0,12,5
0,0,16,12
0,0,17,19
0,0,91,92
0,0,71,71
0,0,65,63
0,0,165,160
0,0,68,69
0,0,29,27
0,0,130,135
0,0,21,18
0,0,9,9
0,0,27,25
0,0,24,23
0,0,44,41
0,0,32,22
0,0,19,23
0,0,387,395
0,0,31,26
0,0,64,64
0,0,17,19
0,0,53,56
0,0,8,11
0,0,2,4
0,0,25,26
0,0,14,13
0,0,14,16
0,0,46,44
0,0,88,86
0,0,19,19
0,0,75,77
0,0,28,29
0,0,74,64
0,0,21,19
0,0,327,324
0,0,27,30
0,0,129,130
0,0,2,2
0,0,50,50
0,0,11,12
0,0,10,10
0,0,2,5
0,0,19,16
0,0,27,28
0,0,68,65
0,0,14,15
0,0,11,11
0,0,74,73
0,0,30,40
0,0,37,34
0,0,15,15
0,0,13,10
0,0,5,4
0,0,148,150
0,0,61,65
0,0,8,8
0,0,13,17
0,0,24,24
0,0,14,16
0,0,17,17
0,0,4,5
0,0,7,10
0,0,9,8
0,0,2,2
0,0,15,12
0,0,3,3
0,0,378,378
0,0,26,37
0,0,16,17
0,0,19,17
0,0,551,550
0,0,111,112
0,0,187,179
0,0,12,11
0,0,65,66
0,0,35,35
0,0,5,6
181,513,1000,351
0,0,2,2
0,0,203,205
0,0,2,5
0,0,94,99
0,0,5,2
0,0,5,2
0,0,189,184
0,0,319,321
0,0,19,23
0,0,54,52
0,0,23,26
0,0,22,20
0,0,21,26
0,0,154,156
0,0,10,11
0,0,15,18
0,0,3,2
0,0,29,26
0,0,5,7
0,0,76,79
0,0,197,196
0,0,40,39
0,0,42,41
0,0,15,16
0,0,20,18
0,0,16,21
0,0,19,17
0,0,5,4
0,0,164,154
0,0,76,77
0,0,8,7
0,0,4,6
0,0,125,118
0,0,12,13
0,0,9,5
0,0,21,20
0,0,9,8
0,0,83,76
0,0,24,32
0,0,2,4
0,0,15,12
0,0,28,28
0,0,6,4
0,0,47,49
0,0,33,30
0,0,40,38
0,0,2,2
0,0,55,50
0,0,8,8
0,0,24,21
0,0,13,9
0,0,3,7
0,0,21,21
0,0,4,11
0,0,39,35
0,0,9,14
0,0,52,53
0,0,23,13
0,0,7,6
0,0,5,3
0,0,72,69
0,0,25,26
0,0,50,53
0,0,12,11
0,0,3,4
0,0,121,118
0,0,16,16
0,0,17,19
0,0,21,24
0,0,119,120
0,0,6,5
0,0,52,47
0,0,17,16
0,0,19,20
0,0,42,42
0,0,14,18
0,0,18,16
0,0,47,50
0,0,4,4
0,0,13,10
0,0,530,527
0,0,79,78
0,0,553,558
0,0,55,52
0,0,11,10
0,0,11,13
0,0,32,26
0,0,316,323
0,0,3,2
420,96,711,869
0,0,9,8
0,0,5,11
0,0,12,8
0,0,8,4
0,0,615,617
0,0,11,15
0,0,14,18
0,0,82,81
0,0,10,9
0,0,11,11
0,0,9,7
0,0,36,32
0,0,60,64
0,0,47,40
0,0,22,27
0,0,6,16
0,0,12,9
0,0,91,86
0,0,42,41
0,0,18,21
0,0,289,290
0,0,397,399
0,0,26,25
0,0,16,15
0,0,17,16
0,0,22,23
0,0,27,24
0,0,35,37
0,0,4,2
0,0,14,7
0,0,22,21
0,0,103,101
0,0,15,18
0,0,25,24
0,0,16,13
0,0,48,47
0,0,181,176
0,0,82,82
0,0,11,14
0,0,2,5
0,0,15,16
0,0,19,12
0,0,10,9
0,0,12,13
0,0,16,14
0,0,11,13
0,0,59,66
0,0,34,34
0,0,14,15
0,0,9,7
0,0,28,28
0,0,37,32
0,0,695,697
0,0,53,51
0,0,13,13
0,0,42,43
0,0,24,19
0,0,23,25
0,0,55,56
0,0,19,14
0,0,66,64
0,0,80,82
0,0,79,81
0,0,12,10
0,0,22,16
0,0,59,60
0,0,108,109
0,0,6,3
0,0,13,11
0,0,7,4
0,0,3,7
0,0,31,30
0,0,14,13
0,0,2,9
0,0,514,517
0,0,60,61
0,0,14,13
0,0,14,12
0,0,18,17
0,0,31,27
0,0,20,18
0,0,37,36
0,0,7,6
0,0,2,5
0,0,4,2
0,0,31,31
0,0,14,15
0,0,47,44
0,0,158,159
0,0,17,14
0,0,11,9
0,0,18,18
0,0,7,5
0,0,17,24
0,0,25,23
0,0,29,26
0,0,22,23
0,0,6,13
0,0,23,18
0,0,3,7
0,0,11,11
0,0,29,24
0,0,15,8
0,0,20,15
0,0,64,58
0,0,48,39
0,0,43,42
0,0,5,2
0,0,207,206
0,0,5,8
0,0,30,25
0,0,6,10
0,0,17,17
0,0,30,25
0,0,12,14
0,0,37,30
0,0,10,6
