0,0,5,4
0,0,29,37
0,0,514,61
0,0,2,2
0,0,357,358
0,0,712,49
0,0,14,16
0,0,37,5
0,0,4,2
0,0,19,2
0,0,47,17
0,0,3,10
0,0,34,226
0,0,4,208
0,0,41,42
0,0,5,3
0,0,3,11
0,0,10,2
0,0,115,59
0,0,2,46
0,0,771,502
0,0,162,169
0,0,46,23
0,0,73,63
0,0,17,38
0,0,16,16
0,0,12,35
0,0,189,95
0,0,39,6
0,0,110,102
0,0,3,3
0,0,200,805
0,0,2,11
0,0,4,21
0,0,3,7
0,0,28,30
0,0,55,5
0,0,9,7
0,0,36,105
0,305,78,1000
0,0,17,892
0,0,15,511
0,0,102,342
0,0,13,14
0,0,88,87
0,0,5,363
0,0,25,29
0,0,41,77
0,0,11,10
0,0,127,49
0,0,11,163
0,0,9,185
0,0,4,12
0,0,23,24
0,0,620,95
0,0,7,28
0,0,19,63
0,0,31,41
0,0,4,3
0,0,162,301
0,0,18,84
0,0,3,12
0,0,8,7
0,0,5,3
0,0,37,27
0,0,31,3
0,0,41,11
0,0,18,17
0,0,79,79
0,0,2,12
0,0,6,6
0,0,2,9
0,0,5,5
0,0,916,327
0,0,4,59
0,0,18,62
0,0,324,236
0,0,2,2
0,0,25,29
0,0,23,19
0,0,2,4
0,0,21,22
0,0,302,306
0,0,3,52
0,107,5,1000
0,0,17,7
0,0,6,6
0,0,587,175
0,0,20,20
0,0,48,45
0,0,102,223
0,0,41,6
0,0,29,97
0,0,24,25
0,0,42,38
0,0,24,18
0,0,14,6
0,0,45,21
0,0,5,11
0,0,213,411
0,0,21,21
0,0,2,2
0,0,83,57
0,0,3,7
0,0,18,2
0,0,19,33
0,0,24,481
0,0,12,15
0,0,20,4
0,0,13,18
0,0,306,136
0,0,48,55
0,0,37,26
0,0,2,38
0,0,14,9
0,0,17,89
0,0,327,948
0,0,44,20
0,0,27,29
0,0,6,222
0,0,18,16
0,0,79,73
0,0,96,120
0,0,2,3
0,0,9,6
0,0,3,16
0,0,17,106
0,0,270,116
0,0,16,11
0,0,2,30
0,0,4,18
0,0,13,56
0,0,11,12
0,0,104,88
0,0,3,3
0,0,7,26
0,0,30,22
0,0,35,53
0,0,86,106
0,0,11,4
0,0,180,272
0,0,48,2
0,0,308,312
0,0,4,11
0,0,102,114
0,0,3,9
0,0,11,9
0,0,395,245
0,0,908,93
0,0,337,35
0,0,9,12
0,0,26,20
0,0,145,427
0,0,9,10
0,0,2,10
0,0,22,150
0,0,673,345
0,0,643,681
0,0,5,5
0,0,12,8
0,0,724,155
0,0,12,5
0,255,16,1000
0,0,120,130
0,0,11,13
0,0,11,5
0,0,11,21
0,0,287,517
0,0,16,20
0,0,127,121
0,0,90,155
0,0,76,252
0,0,68,113
0,0,42,74
0,0,17,155
0,0,11,9
0,0,8,4
0,0,8,325
0,0,2,6
0,0,21,36
0,0,15,7
0,0,13,15
0,0,4,13
0,0,23,38
0,0,192,2
0,0,3,4
0,0,71,44
0,0,873,2
0,0,65,353
0,0,15,11
0,0,8,20
0,0,6,12
0,0,230,66
0,0,5,6
0,0,44,52
0,0,126,148
0,0,49,43
0,0,8,38
0,0,91,72
0,0,108,4
0,0,2,2
0,0,69,584
0,0,4,4
0,0,13,6
0,0,34,34
0,0,11,3
0,0,2,2
0,0,23,24
0,0,72,131
0,0,62,2
0,0,265,117
0,0,17,650
0,0,248,79
0,0,5,4
0,0,80,86
0,0,15,19
0,0,265,22
0,0,10,11
0,0,19,20
0,0,21,18
0,0,14,5
0,0,5,3
0,0,2,9
0,0,3,4
0,0,7,47
0,0,4,93
0,0,59,45
0,0,344,3
0,0,587,79
0,0,2,2
0,0,12,40
0,0,425,7
